OPEN,CLOSE,HIGH,LOW,VOLUME,Return,QPL,QPL+,QPL-,MA5,MA21,RSI
168.84999999999999432,168.28999999999999204,172.12000000000000455,166.37000000000000455,109815700,,170.10472885613381777,172.60026214720383564,165.18122362806545311,168.28999999999999204,168.28999999999999204,
158.96000000000000796,170.18000000000000682,170.87999999999999545,158.36000000000001364,126427500,0.01123061382137980,160.14123600219741661,162.49059917630751215,155.50611375728331609,169.23500000000001364,169.23500000000001364,
162.84000000000000341,162.12999999999999545,167.96999999999999886,157.50999999999999091,181178000,-0.04730285579974147,164.05006838574374228,166.45677635801405359,159.30180903520391666,166.86666666666667425,166.86666666666667425,
143.33000000000001251,144.68000000000000682,147.25999999999999091,141.11000000000001364,124545100,-0.10762967988651073,144.39508905507648251,146.51344728195871880,140.21572272792789704,161.31999999999999318,161.31999999999999318,
140.56000000000000227,142.05000000000001137,144.43999999999999773,138.80250000000000909,107097600,-0.01817804810616530,141.60450511115291761,143.68192388161665463,137.50590934652581154,157.46600000000000819,157.46600000000000819,
148.96999999999999886,147.05000000000001137,150.93999999999999773,146.21999999999999886,87074500,0.03519887363604357,150.07700004559228546,152.27871514402698949,145.73317668861659513,153.21800000000001774,155.72999999999998977,
151.25000000000000000,149.93000000000000682,152.19999999999998863,148.69999999999998863,96098830,0.01958517511050650,152.37394278643910184,154.60935534358651466,147.96363680038436428,149.16800000000000637,154.90142857142856769,
157.63999999999998636,155.44999999999998863,158.33000000000001251,153.78000000000000114,82439720,0.03681718135129719,158.81142704697029444,161.14128116603620811,154.21479474520720032,147.83199999999999363,154.96999999999999886,
156.74199999999999022,157.11000000000001364,158.18999999999999773,153.75000000000000000,96999960,0.01067867481505314,157.90675398500519577,160.22333603480618081,153.33630650820393271,150.31800000000001205,155.20777777777777828,
170.24000000000000909,161.47999999999998977,170.68999999999999773,161.37999999999999545,100245300,0.02781490675323006,171.50505798322905093,174.02113490044408195,166.54102167866074069,154.20400000000000773,155.83499999999997954,
172.34000000000000341,171.05000000000001137,173.80989999999999895,170.36439999999998918,64722670,0.05926430517711179,173.62066313927215333,176.16777718951206566,168.59539283423632128,159.00399999999999068,157.21818181818181870,
172.55000000000001137,174.59999999999999432,175.87999999999999545,168.50999999999999091,94515990,0.02075416544869912,173.83222365487648631,176.38244141841886403,168.80082994979386513,163.93799999999998818,158.66666666666665719,
173.03999999999999204,171.75999999999999091,174.93000000000000682,170.00999999999999091,84532410,-0.01626575028636890,174.32586485795317799,176.88332461920137462,169.28018321942815305,167.19999999999998863,159.67384615384617064,
172.90999999999999659,176.87999999999999545,179.21999999999999886,171.91999999999998749,103232700,0.02980903586399619,174.19489882448385742,176.75043723940194695,169.15300786217824225,171.15399999999999636,160.90285714285712970,
169.34000000000000341,172.97999999999998977,174.50000000000000000,167.78999999999999204,104423300,-0.02204884667571239,170.59837005921056630,173.10114534798637465,165.66057689769976946,173.45400000000000773,161.70799999999999841,53.15061131264275218
169.08000000000001251,164.90000000000000568,170.86000000000001364,160.50999999999999091,143157600,-0.04671060238177815,170.33643799227189675,172.83537058838749090,165.40622618319994785,172.22399999999998954,161.90749999999999886,46.72537831803522579
170.06999999999999318,171.11000000000001364,177.18999999999999773,168.00999999999999091,123162000,0.03765918738629481,171.33379470869220995,173.84735909609094051,166.37471544225698494,171.52600000000001046,162.44882352941178283,55.69941609545571737
164.02000000000001023,168.37999999999999545,168.81999999999999318,163.28000000000000114,82950140,-0.01595464905616284,165.23883699723467089,167.66298488234750153,160.45616997024163197,170.84999999999999432,162.77833333333333599,68.49828285981891440
164.75000000000000000,166.62999999999999545,167.68999999999999773,163.43000000000000682,116650600,-0.01039315833234356,165.97426164671631454,168.40919863045206739,161.17030851479884745,168.80000000000001137,162.98105263157893319,69.45235834124721919
176.16999999999998749,175.21999999999999886,176.75000000000000000,170.21000000000000796,81562130,0.05155134129508498,177.47912397148411401,180.08284384052649330,172.34217451321461567,169.24799999999999045,163.59300000000001774,71.09480305526432176
177.44999999999998863,175.78999999999999204,179.56999999999999318,175.30000000000001137,77654840,0.00325305330441727,178.76863568564374418,181.39127342624411199,173.59436264613688650,171.42599999999998772,164.17380952380952408,70.05895128762021784
181.40999999999999659,179.83000000000001251,181.90999999999999659,176.00000000000000000,81804040,0.02298196711985900,182.75806255132505385,185.43922745705802413,177.46831968236514854,173.17000000000001592,164.72333333333332916,69.35535090504922096
178.58000000000001251,177.66999999999998749,184.25000000000000000,177.37999999999999545,113186200,-0.01201134404715576,179.90703274580030779,182.54637141988550297,174.69980998223235247,175.02799999999999159,165.08000000000001251,66.19407687460613943
168.75999999999999091,172.62999999999999545,175.24000000000000909,168.72999999999998977,74228620,-0.02836719761355322,170.01406006373196078,172.50826319195806491,165.09317914996935883,176.22800000000000864,165.58000000000001251,58.69056897895556801
166.68999999999999773,170.83000000000001251,171.19999999999998863,166.30000000000001137,75580640,-0.01042692463650574,167.92867783848947738,170.39228722130536653,163.06815615375913353,175.34999999999999432,166.82523809523809177,49.80489535296204906
176.38999999999998636,172.81999999999999318,178.18000000000000682,171.80000000000001137,73178010,0.01164900778551758,177.70075879735531998,180.30773017557172011,172.55739434856064918,174.75600000000000023,168.29047619047619833,48.37650492520977963
173.00000000000000000,175.65999999999999659,176.25000000000000000,170.81999999999999318,83846730,0.01643328318481663,174.28556761688571441,176.84243619464771768,169.24105234027433653,173.92199999999999704,169.65285714285715812,53.55709595038307924
