OPEN,CLOSE,HIGH,LOW,VOLUME,Return,QPL,QPL+,QPL-,MA5,MA21,RSI
0.94101999999999997,0.93857999999999997,0.94406999999999996,0.93774999999999997,70000,,0.94203511407029228,0.94405407692769672,0.93799567423278041,0.93857999999999997,0.93857999999999997,
0.94516999999999995,0.94103000000000003,0.94538999999999995,0.93950999999999996,44218,0.00261032623750790,0.94618959083315779,0.94821745753517572,0.94213233662897389,0.93980500000000000,0.93980500000000000,
0.94925000000000004,0.94516000000000000,0.94960999999999995,0.94430999999999998,2712,0.00438880800824615,0.95027399208436059,0.95231061244566129,0.94619922399679801,0.94159000000000004,0.94159000000000004,
0.94860000000000000,0.94925000000000004,0.94947999999999999,0.94762000000000002,50766,0.00432730966185613,0.94962329090463460,0.95165851668786328,0.94555131301908091,0.94350500000000004,0.94350500000000004,
0.94635999999999998,0.94947000000000004,0.95032000000000005,0.94567999999999997,52729,0.00023176191730312,0.94738087453142528,0.94941129438406735,0.94331851211125595,0.94469800000000004,0.94469800000000004,
0.94613000000000003,0.94635999999999998,0.94921999999999995,0.94469000000000003,63116,-0.00327551160120920,0.94715062642167613,0.94918055280823121,0.94308925130375609,0.94625400000000004,0.94497500000000001,
0.94574999999999998,0.94611999999999996,0.94964999999999999,0.94552000000000003,76946,-0.00025360327993573,0.94677021650122095,0.94879932759598007,0.94271047257832141,0.94727200000000011,0.94513857142857138,
0.95335999999999999,0.94577000000000000,0.95470999999999995,0.94459000000000004,53836,-0.00036993193252433,0.95438842569770443,0.95643386408342956,0.95029601494820881,0.94739400000000007,0.94521750000000004,
0.95296000000000003,0.95333999999999997,0.95499000000000001,0.95123999999999997,1522,0.00800406018376565,0.95398799420248848,0.95603257438632328,0.94989730050038301,0.94821200000000005,0.94611999999999996,
0.95267999999999997,0.95291999999999999,0.95315000000000005,0.95142000000000004,92644,-0.00044055635974571,0.95370769215583728,0.95575167159834873,0.94961820038690481,0.94890200000000002,0.94679999999999997,
0.95415000000000005,0.95309999999999995,0.95442000000000005,0.94972000000000001,78836,0.00018889308651304,0.95517927790075596,0.95722641123521479,0.95108347598266507,0.95024999999999993,0.94737272727272714,
0.95413999999999999,0.95415000000000005,0.95764000000000005,0.95252999999999999,86964,0.00110166824047853,0.95516926711337558,0.95721637899278711,0.95107350812146929,0.95185600000000004,0.94793749999999999,
0.95599000000000001,0.95415000000000005,0.95828000000000002,0.95221000000000000,64341,0.00000000000000000,0.95702126277874933,0.95907234384190432,0.95291756244266401,0.95353200000000005,0.94841538461538455,
0.94626999999999994,0.95598000000000005,0.95599000000000001,0.94625000000000004,67362,0.00191793743122148,0.94729077744500156,0.94932100420221832,0.94322880136049503,0.95406000000000013,0.94895571428571424,
0.94206999999999996,0.94623999999999997,0.94625999999999999,0.94182999999999995,1855,-0.01018849766731533,0.94308624674523411,0.94510746238260102,0.93904229965832331,0.95272400000000013,0.94877466666666666,60.82532504239677706
0.94121999999999995,0.94201000000000001,0.94221999999999995,0.94060999999999995,72877,-0.00447032465336483,0.94223532981790015,0.94425472177624992,0.93819503145669325,0.95050600000000007,0.94835187499999996,51.31862217438101936
0.94194000000000000,0.94118000000000002,0.94557000000000002,0.93908999999999998,95978,-0.00088109468052355,0.94295610650928896,0.94497704323104148,0.93891271746277993,0.94791199999999998,0.94792999999999994,44.12285883047847790
0.94669999999999999,0.94194000000000000,0.94699999999999995,0.94003999999999999,87587,0.00080749697188631,0.94772124130235880,0.94975239062660777,0.94365741939190795,0.94546999999999992,0.94759722222222231,38.02816901408446171
0.95369999999999999,0.94672000000000001,0.95428999999999997,0.94547000000000003,82548,0.00507463320381341,0.95472879246863795,0.95677496032597009,0.95063492222886081,0.94361800000000007,0.94755105263157891,46.08150470219432293
0.96145999999999998,0.95367000000000002,0.96226000000000000,0.95282999999999995,83629,0.00734113571066430,0.96249716347582748,0.96455998044983449,0.95836998251668293,0.94510400000000006,0.94785699999999995,59.38864628820964953
0.96287000000000000,0.96143999999999996,0.96552000000000004,0.95755000000000001,1975,0.00814747239611191,0.96390868449646372,0.96597452663213468,0.95977545094526928,0.94899000000000000,0.94850380952380942,66.48730090400346171
0.96380999999999994,0.96287999999999996,0.96380999999999994,0.96118999999999999,70892,0.00149775336994518,0.96484969851022118,0.96691755742033469,0.96071242989766004,0.95332999999999990,0.94966095238095227,67.99158780231331889
0.96201000000000003,0.96223999999999998,0.96482999999999997,0.96009000000000000,92293,-0.00066467264872050,0.96304775678174948,0.96511175378335590,0.95891821488244366,0.95738999999999996,0.95067095238095234,60.95519448547516106
0.96216000000000002,0.96199000000000001,0.96523000000000003,0.95984000000000003,74211,-0.00025981044230128,0.96319791859245540,0.96526223741977080,0.95906773280037827,0.96044400000000008,0.95147238095238085,61.21137206427691524
0.96294999999999997,0.96214000000000000,0.96675999999999995,0.95950000000000002,56668,0.00015592677678566,0.96398877079550693,0.96605478457155591,0.95985519383483442,0.96213800000000005,0.95208619047619047,61.18258287976254906
0.96026999999999996,0.96297999999999995,0.96553000000000000,0.95821000000000001,51433,0.00087305381753167,0.96130587977755999,0.96336614360094286,0.95718380703440098,0.96244599999999991,0.95272952380952380,60.97985575727422258
0.96055999999999997,0.96026000000000000,0.96214999999999995,0.95735000000000003,1753,-0.00282456541153497,0.96159619261159157,0.96365707863134509,0.95747287500907474,0.96192200000000005,0.95339142857142856,57.11623573258790287
